100 50
47 33 N
47 34 H
47 35 T
47 36 B
47 37 N
47 38 B
47 39 N
47 40 N
47 41 N
47 42 B
47 43 N
47 44 B
47 45 T
47 46 T
47 47 N
47 48 H
47 49 N
47 50 H
48 1 N
48 2 N
48 3 N
48 4 N
48 5 N
48 6 T
48 7 N
48 8 N
48 9 B
48 10 N
48 11 B
48 12 T
48 13 N
48 14 B
48 15 H
48 16 H
48 17 T
48 18 N
48 19 T
48 20 T
48 21 N
48 22 N
48 23 N
48 24 N
48 25 H
48 26 N
48 27 H
48 28 B
48 29 H
48 30 N
48 31 N
48 32 T
48 33 N
48 34 H
48 35 N
48 36 N
48 37 N
48 38 N
48 39 N
48 40 N
48 41 N
48 42 H
48 43 B
48 44 B
48 45 T
48 46 T
48 47 N
48 48 N
48 49 N
48 50 H
49 1 H
49 2 T
49 3 B
49 4 T
49 5 N
49 6 T
49 7 N
49 8 N
49 9 N
49 10 T
49 11 N
49 12 T
49 13 N
49 14 N
49 15 N
49 16 B
49 17 T
49 18 T
49 19 N
49 20 H
49 21 N
49 22 H
49 23 H
49 24 H
49 25 H
49 26 N
49 27 N
49 28 T
49 29 N
49 30 H
49 31 T
49 32 T
49 33 N
49 34 N
49 35 B
49 36 N
49 37 N
49 38 H
49 39 T
49 40 T
49 41 B
49 42 N
49 43 N
49 44 N
49 45 T
49 46 T
49 47 N
49 48 N
49 49 T
49 50 N
50 1 N
50 2 B
50 3 H
50 4 T
50 5 H
50 6 N
50 7 N
50 8 N
50 9 T
50 10 N
50 11 H
50 12 T
50 13 N
50 14 H
50 15 B
50 16 N
50 17 N
50 18 H
50 19 N
50 20 N
50 21 N
50 22 N
50 23 N
50 24 B
50 25 N
50 26 N
50 27 H
50 28 N
50 29 N
50 30 H
50 31 N
50 32 T
50 33 B
50 34 T
50 35 N
50 36 N
50 37 N
50 38 T
50 39 T
50 40 N
50 41 N
50 42 N
50 43 B
50 44 H
50 45 N
50 46 N
50 47 N
50 48 N
50 49 H
50 50 H
51 1 H
51 2 B
51 3 N
51 4 N
51 5 N
51 6 H
51 7 N
51 8 N
51 9 B
51 10 H
51 11 H
51 12 N
51 13 B
51 14 T
51 15 N
51 16 B
51 17 N
51 18 N
51 19 N
51 20 T
51 21 H
51 22 N
51 23 H
51 24 N
51 25 H
51 26 N
51 27 H
51 28 T
51 29 N
51 30 T
51 31 N
51 32 N
51 33 H
51 34 T
51 35 N
51 36 N
51 37 N
51 38 N
51 39 H
51 40 N
51 41 H
51 42 H
51 43 H
51 44 N
51 45 N
51 46 N
51 47 N
51 48 H
51 49 B
51 50 B
52 1 H
52 2 N
52 3 N
52 4 T
52 5 N
52 6 N
52 7 N
52 8 H
52 9 N
52 10 H
52 11 N
52 12 N
52 13 N
52 14 B
52 15 N
52 16 N
52 17 T
52 18 B
52 19 T
52 20 N
52 21 N
52 22 N
52 23 N
52 24 N
52 25 N
52 26 H
52 27 B
52 28 T
52 29 T
52 30 N
52 31 N
52 32 N
52 33 H
52 34 N
52 35 B
52 36 B
52 37 T
52 38 B
52 39 T
52 40 H
52 41 T
52 42 H
52 43 T
52 44 N
52 45 N
52 46 B
52 47 N
52 48 N
52 49 H
52 50 N
53 1 N
53 2 T
53 3 N
53 4 H
53 5 T
53 6 B
53 7 T
53 8 N
53 9 H
53 10 T
53 11 T
53 12 B
53 13 T
53 14 H
53 15 N
53 16 H
53 17 N
53 18 T
53 19 B
53 20 H
53 21 N
53 22 N
53 23 N
53 24 T
53 25 N
53 26 N
53 27 N
53 28 N
53 29 N
53 30 H
53 31 T
53 32 B
53 33 T
53 34 B
53 35 N
53 36 T
53 37 H
53 38 H
53 39 B
53 40 N
53 41 N
53 42 N
53 43 T
53 44 T
53 45 N
53 46 T
53 47 T
53 48 H
53 49 T
53 50 B
54 1 N
54 2 N
54 3 N
54 4 N
54 5 N
54 6 N
54 7 N
54 8 T
54 9 N
54 10 N
54 11 T
54 12 N
54 13 H
54 14 H
54 15 N
54 16 N
54 17 N
54 18 N
54 19 N
54 20 N
54 21 N
54 22 H
54 23 N
54 24 N
54 25 N
54 26 H
54 27 N
54 28 T
54 29 T
54 30 T
54 31 N
54 32 H
54 33 T
54 34 T
54 35 T
54 36 H
54 37 H
54 38 H
54 39 T
54 40 B
54 41 N
54 42 N
54 43 B
54 44 T
54 45 N
54 46 B
54 47 T
54 48 T
54 49 N
54 50 H
55 1 N
55 2 N
55 3 H
55 4 N
55 5 N
55 6 H
55 7 N
55 8 B
55 9 T
55 10 T
55 11 N
55 12 H
55 13 N
55 14 N
55 15 H
55 16 H
55 17 N
55 18 N
55 19 N
55 20 B
55 21 H
55 22 N
55 23 H
55 24 N
55 25 H
55 26 N
55 27 T
55 28 T
55 29 N
55 30 H
55 31 N
55 32 N
55 33 T
55 34 N
55 35 T
55 36 H
55 37 T
55 38 N
55 39 N
55 40 N
55 41 T
55 42 N
55 43 N
55 44 N
55 45 N
55 46 B
55 47 N
55 48 B
55 49 N
55 50 N
56 1 N
56 2 N
56 3 H
56 4 N
56 5 T
56 6 N
56 7 N
56 8 B
56 9 N
56 10 H
56 11 B
56 12 H
56 13 H
56 14 T
56 15 N
56 16 H
56 17 T
56 18 N
56 19 H
56 20 N
56 21 H
56 22 T
56 23 H
56 24 H
56 25 H
56 26 T
56 27 N
56 28 T
56 29 B
56 30 T
56 31 N
56 32 B
56 33 N
56 34 H
56 35 H
56 36 B
56 37 B
56 38 N
56 39 B
56 40 H
56 41 B
56 42 H
56 43 T
56 44 N
56 45 N
56 46 H
56 47 N
56 48 N
56 49 T
56 50 N
57 1 N
57 2 N
57 3 N
57 4 T
57 5 N
57 6 H
57 7 H
57 8 T
57 9 N
57 10 T
57 11 N
57 12 T
57 13 N
57 14 N
57 15 N
57 16 T
57 17 N
57 18 T
57 19 T
57 20 B
57 21 N
57 22 T
57 23 N
57 24 H
57 25 N
57 26 N
57 27 N
57 28 N
57 29 N
57 30 T
57 31 B
57 32 N
57 33 B
57 34 N
57 35 N
57 36 H
57 37 N
57 38 N
57 39 N
57 40 N
57 41 T
57 42 N
57 43 N
57 44 T
57 45 N
57 46 B
57 47 B
57 48 H
57 49 T
57 50 H
58 1 H
58 2 N
58 3 T
58 4 T
58 5 T
58 6 T
58 7 N
58 8 N
58 9 H
58 10 T
58 11 B
58 12 H
58 13 T
58 14 H
58 15 N
58 16 N
58 17 N
58 18 N
58 19 N
58 20 T
58 21 N
58 22 H
58 23 N
58 24 N
58 25 T
58 26 N
58 27 T
58 28 N
58 29 N
58 30 N
58 31 N
58 32 T
58 33 N
58 34 B
58 35 B
58 36 N
58 37 N
58 38 N
58 39 H
58 40 N
58 41 N
58 42 N
58 43 N
58 44 N
58 45 N
58 46 N
58 47 N
58 48 N
58 49 H
58 50 H
59 1 H
59 2 N
59 3 N
59 4 T
59 5 N
59 6 B
59 7 H
59 8 N
59 9 T
59 10 N
59 11 N
59 12 N
59 13 T
59 14 T
59 15 N
59 16 B
59 17 H
59 18 H
59 19 N
59 20 T
59 21 T
59 22 H
59 23 N
59 24 T
59 25 N
59 26 B
59 27 N
59 28 N
59 29 H
59 30 N
59 31 H
59 32 N
59 33 N
59 34 N
59 35 H
59 36 N
59 37 N
59 38 N
59 39 T
59 40 H
59 41 N
59 42 N
59 43 N
59 44 N
59 45 T
59 46 T
59 47 T
59 48 N
59 49 N
59 50 N
60 1 N
60 2 N
60 3 B
60 4 N
60 5 N
60 6 H
60 7 N
60 8 H
60 9 H
60 10 T
60 11 T
60 12 T
60 13 B
60 14 N
60 15 N
60 16 H
60 17 T
60 18 H
60 19 N
60 20 N
60 21 N
60 22 T
60 23 N
60 24 T
60 25 N
60 26 N
60 27 H
60 28 N
60 29 H
60 30 H
60 31 H
60 32 B
60 33 T
60 34 H
60 35 H
60 36 B
60 37 T
60 38 N
60 39 N
60 40 N
60 41 N
60 42 B
60 43 N
60 44 B
60 45 N
60 46 N
60 47 T
60 48 T
60 49 T
60 50 N
61 1 T
61 2 N
61 3 T
61 4 N
61 5 N
61 6 N
61 7 N
61 8 H
61 9 N
61 10 N
61 11 N
61 12 B
61 13 T
61 14 B
61 15 H
61 16 T
61 17 N
61 18 N
61 19 H
61 20 T
61 21 N
61 22 T
61 23 N
61 24 N
61 25 H
61 26 N
61 27 T
61 28 N
61 29 B
61 30 N
61 31 N
61 32 N
61 33 N
61 34 B
61 35 T
61 36 T
61 37 T
61 38 H
61 39 H
61 40 T
61 41 T
61 42 T
61 43 T
61 44 N
61 45 T
61 46 T
61 47 N
61 48 H
61 49 T
61 50 N
62 1 N
62 2 N
62 3 T
62 4 N
62 5 N
62 6 N
62 7 H
62 8 N
62 9 N
62 10 N
62 11 H
62 12 N
62 13 N
62 14 N
62 15 T
62 16 B
62 17 T
62 18 H
62 19 B
62 20 N
62 21 N
62 22 B
62 23 T
62 24 T
62 25 T
62 26 T
62 27 N
62 28 H
62 29 N
62 30 B
62 31 H
62 32 N
62 33 N
62 34 H
62 35 H
62 36 N
62 37 H
62 38 N
62 39 B
62 40 H
62 41 T
62 42 N
62 43 N
62 44 H
62 45 N
62 46 H
62 47 N
62 48 N
62 49 T
62 50 N
63 1 N
63 2 N
63 3 H
63 4 T
63 5 N
63 6 N
63 7 N
63 8 N
63 9 N
63 10 T
63 11 H
63 12 T
63 13 T
63 14 N
63 15 N
63 16 H
63 17 H
63 18 N
63 19 N
63 20 N
63 21 T
63 22 H
63 23 N
63 24 N
63 25 H
63 26 H
63 27 N
63 28 T
63 29 N
63 30 N
63 31 N
63 32 N
63 33 T
63 34 N
63 35 N
63 36 N
63 37 T
63 38 H
63 39 N
63 40 N
63 41 N
63 42 T
63 43 H
63 44 N
63 45 H
63 46 T
63 47 H
63 48 H
63 49 T
63 50 T
64 1 H
64 2 H
64 3 T
64 4 H
64 5 H
64 6 T
64 7 N
64 8 N
64 9 H
64 10 H
64 11 N
64 12 H
64 13 T
64 14 N
64 15 B
64 16 T
64 17 N
64 18 T
64 19 N
64 20 H
64 21 B
64 22 H
64 23 H
64 24 T
64 25 N
64 26 N
64 27 N
64 28 N
64 29 T
64 30 T
64 31 H
64 32 H
64 33 B
64 34 N
64 35 T
64 36 N
64 37 N
64 38 N
64 39 N
64 40 B
64 41 N
64 42 B
64 43 H
64 44 N
64 45 B
64 46 H
64 47 T
64 48 N
64 49 T
64 50 N
65 1 N
65 2 N
65 3 N
65 4 H
65 5 N
65 6 T
65 7 N
65 8 N
65 9 N
65 10 T
65 11 N
65 12 N
65 13 H
65 14 T
65 15 T
65 16 N
65 17 H
65 18 N
65 19 N
65 20 N
65 21 T
65 22 N
65 23 N
65 24 B
65 25 N
65 26 N
65 27 N
65 28 T
65 29 B
65 30 B
65 31 T
65 32 N
65 33 T
65 34 N
65 35 T
65 36 H
65 37 N
65 38 T
65 39 N
65 40 N
65 41 T
65 42 N
65 43 N
65 44 N
65 45 N
65 46 N
65 47 H
65 48 T
65 49 B
65 50 T
66 1 B
66 2 N
66 3 N
66 4 H
66 5 N
66 6 N
66 7 N
66 8 T
66 9 B
66 10 H
66 11 T
66 12 H
66 13 B
66 14 N
66 15 N
66 16 N
66 17 N
66 18 T
66 19 N
66 20 H
66 21 N
66 22 N
66 23 N
66 24 N
66 25 H
66 26 N
66 27 B
66 28 B
66 29 N
66 30 N
66 31 H
66 32 N
66 33 T
66 34 N
66 35 N
66 36 T
66 37 T
66 38 H
66 39 N
66 40 H
66 41 B
66 42 H
66 43 N
66 44 B
66 45 N
66 46 H
66 47 T
66 48 N
66 49 T
66 50 H
67 1 H
67 2 N
67 3 T
67 4 T
67 5 B
67 6 N
67 7 N
67 8 B
67 9 N
67 10 T
67 11 N
67 12 T
67 13 N
67 14 H
67 15 H
67 16 H
67 17 N
67 18 H
67 19 T
67 20 N
67 21 N
67 22 B
67 23 H
67 24 H
67 25 T
67 26 H
67 27 N
67 28 N
67 29 T
67 30 H
67 31 T
67 32 H
67 33 N
67 34 N
67 35 H
67 36 N
67 37 B
67 38 N
67 39 N
67 40 B
67 41 T
67 42 N
67 43 T
67 44 N
67 45 N
67 46 H
67 47 N
67 48 H
67 49 N
67 50 N
68 1 H
68 2 N
68 3 N
68 4 N
68 5 T
68 6 N
68 7 N
68 8 N
68 9 H
68 10 T
68 11 N
68 12 H
68 13 H
68 14 N
68 15 T
68 16 T
68 17 N
68 18 B
68 19 N
68 20 N
68 21 N
68 22 H
68 23 T
68 24 T
68 25 N
68 26 T
68 27 H
68 28 N
68 29 B
68 30 H
68 31 B
68 32 H
68 33 N
68 34 N
68 35 N
68 36 N
68 37 N
68 38 H
68 39 H
68 40 N
68 41 T
68 42 N
68 43 N
68 44 H
68 45 B
68 46 H
68 47 N
68 48 N
68 49 N
68 50 H
69 1 H
69 2 N
69 3 H
69 4 B
69 5 N
69 6 H
69 7 H
69 8 T
69 9 N
69 10 N
69 11 T
69 12 N
69 13 N
69 14 T
69 15 N
69 16 N
69 17 N
69 18 H
69 19 N
69 20 T
69 21 H
69 22 N
69 23 T
69 24 H
69 25 N
69 26 H
69 27 N
69 28 N
69 29 T
69 30 N
69 31 N
69 32 H
69 33 H
69 34 N
69 35 N
69 36 N
69 37 N
69 38 H
69 39 H
69 40 T
69 41 N
69 42 N
69 43 N
69 44 N
69 45 N
69 46 T
69 47 N
69 48 H
69 49 B
69 50 H
70 1 T
70 2 N
70 3 B
70 4 H
70 5 T
70 6 B
70 7 N
70 8 N
70 9 N
70 10 N
70 11 T
70 12 B
70 13 T
70 14 N
70 15 H
70 16 H
70 17 H
70 18 N
70 19 N
70 20 H
70 21 N
70 22 T
70 23 H
70 24 T
70 25 N
70 26 H
70 27 H
70 28 T
70 29 H
70 30 T
70 31 N
70 32 N
70 33 T
70 34 N
70 35 N
70 36 N
70 37 H
70 38 N
70 39 T
70 40 N
70 41 H
70 42 H
70 43 T
70 44 T
70 45 B
70 46 N
70 47 N
70 48 T
70 49 H
70 50 H
71 1 T
71 2 N
71 3 N
71 4 B
71 5 N
71 6 N
71 7 N
71 8 N
71 9 N
71 10 T
71 11 B
71 12 T
71 13 B
71 14 H
71 15 N
71 16 N
71 17 N
71 18 T
71 19 H
71 20 N
71 21 T
71 22 H
71 23 N
71 24 T
71 25 B
71 26 H
71 27 N
71 28 H
71 29 B
71 30 N
71 31 H
71 32 T
71 33 N
71 34 H
71 35 N
71 36 T
71 37 N
71 38 N
71 39 T
71 40 B
71 41 T
71 42 N
71 43 H
71 44 N
71 45 N
71 46 N
71 47 N
71 48 N
71 49 H
71 50 T
72 1 N
72 2 N
72 3 N
72 4 N
72 5 N
72 6 N
72 7 N
72 8 N
72 9 N
72 10 T
72 11 T
72 12 T
72 13 N
72 14 N
72 15 N
72 16 B
72 17 N
72 18 B
72 19 N
72 20 T
72 21 N
72 22 T
72 23 T
72 24 T
72 25 N
72 26 T
72 27 N
72 28 N
72 29 T
72 30 H
72 31 H
72 32 T
72 33 B
72 34 N
72 35 T
72 36 N
72 37 H
72 38 H
72 39 T
72 40 N
72 41 H
72 42 T
72 43 N
72 44 N
72 45 N
72 46 H
72 47 H
72 48 H
72 49 N
72 50 N
73 1 N
73 2 H
73 3 H
73 4 N
73 5 B
73 6 T
73 7 N
73 8 N
73 9 N
73 10 H
73 11 B
73 12 N
73 13 H
73 14 H
73 15 N
73 16 H
73 17 N
73 18 T
73 19 H
73 20 T
73 21 N
73 22 N
73 23 N
73 24 N
73 25 H
73 26 N
73 27 N
73 28 N
73 29 N
73 30 H
73 31 T
73 32 N
73 33 N
73 34 N
73 35 H
73 36 H
73 37 N
73 38 H
73 39 N
73 40 T
73 41 N
73 42 H
73 43 N
73 44 B
73 45 T
73 46 T
73 47 N
73 48 N
73 49 N
73 50 N
74 1 H
74 2 B
74 3 H
74 4 N
74 5 N
74 6 B
74 7 B
74 8 N
74 9 N
74 10 T
74 11 N
74 12 N
74 13 B
74 14 T
74 15 N
74 16 N
74 17 N
74 18 H
74 19 N
74 20 N
74 21 B
74 22 N
74 23 B
74 24 H
74 25 N
74 26 N
74 27 T
74 28 H
74 29 T
74 30 T
74 31 N
74 32 T
74 33 H
74 34 H
74 35 N
74 36 H
74 37 N
74 38 H
74 39 N
74 40 T
74 41 H
74 42 N
74 43 T
74 44 T
74 45 N
74 46 H
74 47 N
74 48 N
74 49 N
74 50 T
75 1 N
75 2 T
75 3 N
75 4 B
75 5 T
75 6 N
75 7 N
75 8 B
75 9 N
75 10 H
75 11 H
75 12 T
75 13 N
75 14 B
75 15 T
75 16 B
75 17 T
75 18 N
75 19 H
75 20 T
75 21 H
75 22 N
75 23 H
75 24 N
75 25 N
75 26 B
75 27 N
75 28 H
75 29 N
75 30 T
75 31 B
75 32 N
75 33 H
75 34 N
75 35 H
75 36 N
75 37 T
75 38 T
75 39 T
75 40 N
75 41 T
75 42 N
75 43 T
75 44 N
75 45 T
75 46 N
75 47 N
75 48 N
75 49 T
75 50 N
76 1 B
76 2 N
76 3 H
76 4 N
76 5 T
76 6 N
76 7 N
76 8 H
76 9 H
76 10 N
76 11 H
76 12 H
76 13 T
76 14 H
76 15 N
76 16 N
76 17 T
76 18 N
76 19 N
76 20 H
76 21 T
76 22 N
76 23 B
76 24 H
76 25 T
76 26 N
76 27 N
76 28 H
76 29 N
76 30 H
76 31 B
76 32 N
76 33 T
76 34 N
76 35 N
76 36 T
76 37 T
76 38 N
76 39 T
76 40 T
76 41 H
76 42 T
76 43 H
76 44 T
76 45 N
76 46 T
76 47 N
76 48 N
76 49 N
76 50 N
77 1 N
77 2 N
77 3 T
77 4 N
77 5 N
77 6 H
77 7 N
77 8 N
77 9 N
77 10 N
77 11 N
77 12 N
77 13 N
77 14 N
77 15 N
77 16 B
77 17 T
77 18 H
77 19 T
77 20 H
77 21 T
77 22 H
77 23 H
77 24 N
77 25 H
77 26 B
77 27 H
77 28 N
77 29 T
77 30 T
77 31 B
77 32 N
77 33 N
77 34 N
77 35 N
77 36 N
77 37 B
77 38 T
77 39 H
77 40 N
77 41 H
77 42 T
77 43 H
77 44 T
77 45 N
77 46 N
77 47 T
77 48 N
77 49 T
77 50 H
78 1 H
78 2 N
78 3 T
78 4 H
78 5 N
78 6 N
78 7 T
78 8 T
78 9 T
78 10 H
78 11 N
78 12 N
78 13 T
78 14 N
78 15 T
78 16 N
78 17 N
78 18 N
78 19 T
78 20 B
78 21 T
78 22 B
78 23 N
78 24 T
78 25 N
78 26 B
78 27 N
78 28 B
78 29 N
78 30 H
78 31 N
78 32 H
78 33 N
78 34 N
78 35 N
78 36 N
78 37 N
78 38 N
78 39 H
78 40 N
78 41 T
78 42 H
78 43 N
78 44 N
78 45 N
78 46 T
78 47 H
78 48 T
78 49 T
78 50 H
79 1 B
79 2 T
79 3 B
79 4 H
79 5 N
79 6 N
79 7 T
79 8 N
79 9 N
79 10 N
79 11 N
79 12 H
79 13 N
79 14 N
79 15 N
79 16 T
79 17 H
79 18 B
79 19 H
79 20 N
79 21 H
79 22 B
79 23 N
79 24 N
79 25 T
79 26 H
79 27 N
79 28 T
79 29 B
79 30 T
79 31 N
79 32 T
79 33 T
79 34 N
79 35 N
79 36 T
79 37 N
79 38 N
79 39 H
79 40 N
79 41 N
79 42 H
79 43 T
79 44 H
79 45 N
79 46 B
79 47 N
79 48 N
79 49 N
79 50 N
80 1 H
80 2 T
80 3 N
80 4 N
80 5 H
80 6 N
80 7 T
80 8 T
80 9 H
80 10 H
80 11 N
80 12 T
80 13 N
80 14 B
80 15 H
80 16 N
80 17 N
80 18 N
80 19 T
80 20 N
80 21 B
80 22 H
80 23 B
80 24 T
80 25 H
80 26 B
80 27 N
80 28 N
80 29 N
80 30 N
80 31 H
80 32 T
80 33 N
80 34 T
80 35 T
80 36 N
80 37 T
80 38 H
80 39 B
80 40 N
80 41 N
80 42 N
80 43 N
80 44 H
80 45 B
80 46 T
80 47 N
80 48 N
80 49 N
80 50 T
81 1 H
81 2 H
81 3 T
81 4 N
81 5 H
81 6 T
81 7 H
81 8 N
81 9 N
81 10 H
81 11 H
81 12 B
81 13 N
81 14 N
81 15 T
81 16 B
81 17 H
81 18 H
81 19 T
81 20 N
81 21 N
81 22 N
81 23 B
81 24 N
81 25 H
81 26 H
81 27 N
81 28 N
81 29 N
81 30 T
81 31 H
81 32 N
81 33 H
81 34 N
81 35 T
81 36 N
81 37 B
81 38 B
81 39 T
81 40 H
81 41 T
81 42 H
81 43 H
81 44 N
81 45 N
81 46 T
81 47 T
81 48 H
81 49 N
81 50 N
82 1 B
82 2 N
82 3 N
82 4 H
82 5 N
82 6 N
82 7 B
82 8 N
82 9 T
82 10 T
82 11 B
82 12 N
82 13 B
82 14 B
82 15 N
82 16 H
82 17 H
82 18 H
82 19 H
82 20 H
82 21 N
82 22 T
82 23 H
82 24 N
82 25 N
82 26 T
82 27 N
82 28 H
82 29 N
82 30 N
82 31 T
82 32 N
82 33 B
82 34 T
82 35 N
82 36 H
82 37 T
82 38 N
82 39 T
82 40 N
82 41 T
82 42 T
82 43 N
82 44 N
82 45 H
82 46 T
82 47 B
82 48 N
82 49 H
82 50 B
83 1 H
83 2 N
83 3 H
83 4 T
83 5 N
83 6 N
83 7 N
83 8 N
83 9 B
83 10 H
83 11 H
83 12 N
83 13 H
83 14 N
83 15 N
83 16 N
83 17 N
83 18 N
83 19 N
83 20 N
83 21 N
83 22 N
83 23 H
83 24 B
83 25 N
83 26 N
83 27 N
83 28 N
83 29 T
83 30 H
83 31 T
83 32 B
83 33 N
83 34 N
83 35 H
83 36 N
83 37 N
83 38 B
83 39 T
83 40 N
83 41 H
83 42 H
83 43 T
83 44 T
83 45 H
83 46 N
83 47 H
83 48 H
83 49 T
83 50 H
84 1 N
84 2 H
84 3 N
84 4 N
84 5 N
84 6 H
84 7 N
84 8 B
84 9 B
84 10 N
84 11 N
84 12 H
84 13 B
84 14 B
84 15 N
84 16 N
84 17 B
84 18 H
84 19 N
84 20 B
84 21 B
84 22 N
84 23 H
84 24 B
84 25 H
84 26 N
84 27 T
84 28 T
84 29 N
84 30 H
84 31 N
84 32 N
84 33 H
84 34 N
84 35 N
84 36 T
84 37 H
84 38 T
84 39 H
84 40 N
84 41 N
84 42 N
84 43 T
84 44 N
84 45 H
84 46 N
84 47 T
84 48 N
84 49 N
84 50 T
85 1 H
85 2 N
85 3 B
85 4 N
85 5 N
85 6 B
85 7 N
85 8 H
85 9 T
85 10 H
85 11 H
85 12 N
85 13 T
85 14 T
85 15 T
85 16 N
85 17 H
85 18 N
85 19 N
85 20 H
85 21 N
85 22 T
85 23 N
85 24 N
85 25 B
85 26 N
85 27 N
85 28 N
85 29 N
85 30 N
85 31 N
85 32 H
85 33 H
85 34 B
85 35 B
85 36 T
85 37 N
85 38 N
85 39 H
85 40 N
85 41 N
85 42 N
85 43 T
85 44 T
85 45 N
85 46 T
85 47 H
85 48 N
85 49 T
85 50 N
86 1 N
86 2 N
86 3 T
86 4 H
86 5 T
86 6 N
86 7 N
86 8 N
86 9 N
86 10 N
86 11 N
86 12 T
86 13 N
86 14 T
86 15 N
86 16 T
86 17 H
86 18 B
86 19 N
86 20 N
86 21 H
86 22 N
86 23 B
86 24 B
86 25 N
86 26 N
86 27 B
86 28 N
86 29 N
86 30 N
86 31 B
86 32 N
86 33 N
86 34 T
86 35 N
86 36 B
86 37 N
86 38 N
86 39 N
86 40 N
86 41 N
86 42 H
86 43 N
86 44 H
86 45 T
86 46 N
86 47 B
86 48 T
86 49 H
86 50 N
87 1 N
87 2 T
87 3 N
87 4 N
87 5 B
87 6 B
87 7 N
87 8 B
87 9 N
87 10 T
87 11 B
87 12 N
87 13 B
87 14 N
87 15 H
87 16 N
87 17 N
87 18 T
87 19 N
87 20 N
87 21 H
87 22 N
87 23 B
87 24 T
87 25 B
87 26 N
87 27 N
87 28 N
87 29 H
87 30 N
87 31 N
87 32 N
87 33 T
87 34 H
87 35 H
87 36 H
87 37 N
87 38 H
87 39 N
87 40 H
87 41 B
87 42 T
87 43 B
87 44 N
87 45 T
87 46 T
87 47 T
87 48 H
87 49 H
87 50 T
88 1 H
88 2 N
88 3 N
88 4 N
88 5 H
88 6 B
88 7 N
88 8 T
88 9 H
88 10 H
88 11 N
88 12 B
88 13 N
88 14 N
88 15 H
88 16 T
88 17 T
88 18 N
88 19 H
88 20 H
88 21 N
88 22 B
88 23 T
88 24 H
88 25 T
88 26 N
88 27 N
88 28 N
88 29 N
88 30 B
88 31 H
88 32 T
88 33 N
88 34 T
88 35 T
88 36 H
88 37 T
88 38 N
88 39 N
88 40 H
88 41 T
88 42 T
88 43 H
88 44 H
88 45 N
88 46 H
88 47 N
88 48 N
88 49 N
88 50 H
89 1 N
89 2 B
89 3 T
89 4 N
89 5 H
89 6 N
89 7 N
89 8 T
89 9 N
89 10 N
89 11 T
89 12 N
89 13 H
89 14 H
89 15 N
89 16 N
89 17 N
89 18 H
89 19 N
89 20 N
89 21 T
89 22 N
89 23 N
89 24 N
89 25 N
89 26 T
89 27 N
89 28 B
89 29 T
89 30 N
89 31 N
89 32 N
89 33 N
89 34 N
89 35 N
89 36 B
89 37 N
89 38 B
89 39 H
89 40 N
89 41 T
89 42 B
89 43 N
89 44 T
89 45 N
89 46 H
89 47 N
89 48 N
89 49 N
89 50 T
90 1 N
90 2 N
90 3 T
90 4 N
90 5 H
90 6 N
90 7 B
90 8 N
90 9 H
90 10 H
90 11 T
90 12 B
90 13 N
90 14 T
90 15 H
90 16 N
90 17 B
90 18 B
90 19 N
90 20 T
90 21 N
90 22 N
90 23 N
90 24 B
90 25 H
90 26 N
90 27 T
90 28 H
90 29 H
90 30 N
90 31 H
90 32 B
90 33 N
90 34 T
90 35 N
90 36 N
90 37 H
90 38 H
90 39 N
90 40 N
90 41 N
90 42 N
90 43 N
90 44 B
90 45 H
90 46 T
90 47 T
90 48 T
90 49 T
90 50 N
91 1 N
91 2 N
91 3 H
91 4 N
91 5 N
91 6 N
91 7 N
91 8 B
91 9 T
91 10 N
91 11 T
91 12 N
91 13 H
91 14 N
91 15 H
91 16 N
91 17 H
91 18 H
91 19 N
91 20 N
91 21 N
91 22 N
91 23 B
91 24 N
91 25 B
91 26 T
91 27 B
91 28 T
91 29 H
91 30 H
91 31 N
91 32 H
91 33 H
91 34 T
91 35 T
91 36 N
91 37 N
91 38 H
91 39 N
91 40 N
91 41 N
91 42 N
91 43 H
91 44 T
91 45 H
91 46 T
91 47 H
91 48 N
91 49 N
91 50 B
92 1 T
92 2 H
92 3 T
92 4 N
92 5 N
92 6 H
92 7 N
92 8 T
92 9 H
92 10 H
92 11 N
92 12 N
92 13 N
92 14 T
92 15 T
92 16 N
92 17 N
92 18 N
92 19 N
92 20 H
92 21 H
92 22 N
92 23 N
92 24 H
92 25 N
92 26 N
92 27 T
92 28 H
92 29 N
92 30 N
92 31 H
92 32 T
92 33 N
92 34 N
92 35 N
92 36 T
92 37 B
92 38 H
92 39 B
92 40 N
92 41 N
92 42 N
92 43 B
92 44 B
92 45 N
92 46 N
92 47 H
92 48 H
92 49 T
92 50 T
93 1 T
93 2 N
93 3 B
93 4 N
93 5 H
93 6 N
93 7 B
93 8 B
93 9 N
93 10 N
93 11 N
93 12 N
93 13 N
93 14 N
93 15 N
93 16 N
93 17 N
93 18 N
93 19 N
93 20 N
93 21 N
93 22 N
93 23 N
93 24 N
93 25 T
93 26 H
93 27 H
93 28 N
93 29 H
93 30 B
93 31 B
93 32 N
93 33 N
93 34 N
93 35 B
93 36 N
93 37 N
93 38 H
93 39 N
93 40 H
93 41 N
93 42 N
93 43 H
93 44 N
93 45 N
93 46 H
93 47 T
93 48 H
93 49 N
93 50 H
94 1 N
94 2 N
94 3 T
94 4 N
94 5 N
94 6 H
94 7 N
94 8 N
94 9 N
94 10 N
94 11 T
94 12 N
94 13 N
94 14 N
