100 50
47 33 H
47 34 H
47 35 N
47 36 H
47 37 N
47 38 N
47 39 H
47 40 N
47 41 H
47 42 T
47 43 N
47 44 T
47 45 N
47 46 N
47 47 N
47 48 H
47 49 N
47 50 N
48 1 B
48 2 T
48 3 B
48 4 N
48 5 N
48 6 B
48 7 N
48 8 T
48 9 N
48 10 T
48 11 N
48 12 N
48 13 B
48 14 N
48 15 N
48 16 H
48 17 H
48 18 N
48 19 T
48 20 H
48 21 N
48 22 T
48 23 N
48 24 N
48 25 N
48 26 T
48 27 N
48 28 H
48 29 N
48 30 N
48 31 N
48 32 H
48 33 N
48 34 N
48 35 T
48 36 N
48 37 H
48 38 N
48 39 N
48 40 N
48 41 N
48 42 T
48 43 N
48 44 N
48 45 B
48 46 N
48 47 B
48 48 T
48 49 N
48 50 N
49 1 T
49 2 H
49 3 T
49 4 T
49 5 N
49 6 H
49 7 T
49 8 N
49 9 N
49 10 N
49 11 T
49 12 H
49 13 B
49 14 T
49 15 N
49 16 T
49 17 B
49 18 H
49 19 H
49 20 N
49 21 N
49 22 B
49 23 N
49 24 H
49 25 B
49 26 T
49 27 T
49 28 N
49 29 N
49 30 T
49 31 N
49 32 N
49 33 N
49 34 H
49 35 B
49 36 N
49 37 B
49 38 H
49 39 B
49 40 H
49 41 N
49 42 N
49 43 T
49 44 T
49 45 N
49 46 N
49 47 N
49 48 N
49 49 N
49 50 N
50 1 T
50 2 N
50 3 N
50 4 B
50 5 N
50 6 H
50 7 H
50 8 N
50 9 H
50 10 N
50 11 B
50 12 N
50 13 B
50 14 N
50 15 N
50 16 N
50 17 T
50 18 H
50 19 B
50 20 T
50 21 N
50 22 N
50 23 H
50 24 T
50 25 B
50 26 H
50 27 B
50 28 T
50 29 H
50 30 H
50 31 B
50 32 N
50 33 B
50 34 N
50 35 N
50 36 N
50 37 T
50 38 N
50 39 N
50 40 B
50 41 N
50 42 N
50 43 B
50 44 N
50 45 N
50 46 N
50 47 T
50 48 N
50 49 N
50 50 H
51 1 H
51 2 N
51 3 N
51 4 B
51 5 N
51 6 T
51 7 T
51 8 B
51 9 N
51 10 N
51 11 N
51 12 T
51 13 T
51 14 N
51 15 H
51 16 B
51 17 N
51 18 T
51 19 N
51 20 N
51 21 B
51 22 N
51 23 T
51 24 H
51 25 N
51 26 N
51 27 N
51 28 N
51 29 N
51 30 T
51 31 N
51 32 H
51 33 N
51 34 H
51 35 T
51 36 B
51 37 N
51 38 N
51 39 H
51 40 N
51 41 T
51 42 T
51 43 T
51 44 N
51 45 H
51 46 N
51 47 T
51 48 N
51 49 N
51 50 T
52 1 T
52 2 H
52 3 N
52 4 N
52 5 T
52 6 N
52 7 T
52 8 T
52 9 N
52 10 N
52 11 H
52 12 N
52 13 T
52 14 H
52 15 N
52 16 N
52 17 N
52 18 T
52 19 H
52 20 T
52 21 N
52 22 N
52 23 N
52 24 H
52 25 B
52 26 N
52 27 T
52 28 N
52 29 N
52 30 N
52 31 H
52 32 N
52 33 N
52 34 N
52 35 N
52 36 H
52 37 B
52 38 H
52 39 N
52 40 T
52 41 B
52 42 H
52 43 N
52 44 T
52 45 N
52 46 N
52 47 N
52 48 N
52 49 N
52 50 T
53 1 T
53 2 T
53 3 N
53 4 N
53 5 N
53 6 N
53 7 H
53 8 N
53 9 N
53 10 T
53 11 N
53 12 B
53 13 T
53 14 N
53 15 N
53 16 N
53 17 H
53 18 N
53 19 B
53 20 N
53 21 H
53 22 T
53 23 N
53 24 T
53 25 N
53 26 N
53 27 N
53 28 B
53 29 H
53 30 N
53 31 N
53 32 H
53 33 B
53 34 T
53 35 N
53 36 T
53 37 T
53 38 N
53 39 N
53 40 N
53 41 N
53 42 H
53 43 T
53 44 N
53 45 N
53 46 T
53 47 H
53 48 T
53 49 T
53 50 N
54 1 N
54 2 H
54 3 B
54 4 N
54 5 N
54 6 T
54 7 N
54 8 H
54 9 T
54 10 H
54 11 N
54 12 T
54 13 H
54 14 T
54 15 N
54 16 H
54 17 H
54 18 T
54 19 T
54 20 N
54 21 N
54 22 N
54 23 N
54 24 H
54 25 B
54 26 N
54 27 N
54 28 N
54 29 N
54 30 T
54 31 N
54 32 N
54 33 H
54 34 N
54 35 N
54 36 N
54 37 H
54 38 N
54 39 B
54 40 T
54 41 N
54 42 N
54 43 N
54 44 N
54 45 N
54 46 N
54 47 N
54 48 B
54 49 N
54 50 N
55 1 T
55 2 B
55 3 T
55 4 N
55 5 N
55 6 H
55 7 N
55 8 H
55 9 T
55 10 B
55 11 H
55 12 N
55 13 B
55 14 N
55 15 T
55 16 N
55 17 T
55 18 N
55 19 T
55 20 H
55 21 N
55 22 N
55 23 N
55 24 N
55 25 N
55 26 N
55 27 N
55 28 N
55 29 H
55 30 N
55 31 H
55 32 N
55 33 B
55 34 N
55 35 N
55 36 N
55 37 B
55 38 H
55 39 N
55 40 N
55 41 N
55 42 T
55 43 H
55 44 H
55 45 N
55 46 N
55 47 H
55 48 N
55 49 N
55 50 H
56 1 N
56 2 H
56 3 T
56 4 H
56 5 H
56 6 T
56 7 T
56 8 B
56 9 N
56 10 B
56 11 N
56 12 B
56 13 N
56 14 H
56 15 T
56 16 N
56 17 N
56 18 T
56 19 T
56 20 N
56 21 N
56 22 T
56 23 N
56 24 B
56 25 T
56 26 N
56 27 H
56 28 N
56 29 H
56 30 H
56 31 N
56 32 B
56 33 N
56 34 N
56 35 N
56 36 N
56 37 H
56 38 B
56 39 T
56 40 T
56 41 N
56 42 H
56 43 N
56 44 T
56 45 N
56 46 H
56 47 N
56 48 N
56 49 T
56 50 N
57 1 T
57 2 N
57 3 N
57 4 N
57 5 H
57 6 H
57 7 N
57 8 N
57 9 B
57 10 N
57 11 N
57 12 B
57 13 N
57 14 H
57 15 T
57 16 N
57 17 N
57 18 T
57 19 N
57 20 T
57 21 N
57 22 N
57 23 N
57 24 H
57 25 N
57 26 N
57 27 T
57 28 N
57 29 N
57 30 H
57 31 T
57 32 H
57 33 H
57 34 B
57 35 N
57 36 N
57 37 T
57 38 N
57 39 N
57 40 T
57 41 T
57 42 N
57 43 N
57 44 T
57 45 N
57 46 T
57 47 N
57 48 H
57 49 N
57 50 N
58 1 N
58 2 N
58 3 N
58 4 H
58 5 B
58 6 N
58 7 H
58 8 N
58 9 H
58 10 B
58 11 N
58 12 N
58 13 H
58 14 H
58 15 N
58 16 N
58 17 N
58 18 N
58 19 H
58 20 H
58 21 N
58 22 N
58 23 T
58 24 N
58 25 H
58 26 H
58 27 N
58 28 N
58 29 B
58 30 N
58 31 H
58 32 T
58 33 T
58 34 T
58 35 N
58 36 N
58 37 N
58 38 H
58 39 N
58 40 H
58 41 N
58 42 N
58 43 H
58 44 H
58 45 N
58 46 N
58 47 N
58 48 N
58 49 B
58 50 N
59 1 N
59 2 N
59 3 T
59 4 N
59 5 H
59 6 N
59 7 H
59 8 N
59 9 T
59 10 B
59 11 T
59 12 H
59 13 N
59 14 T
59 15 N
59 16 T
59 17 B
59 18 B
59 19 N
59 20 N
59 21 N
59 22 H
59 23 N
59 24 N
59 25 N
59 26 N
59 27 N
59 28 T
59 29 N
59 30 N
59 31 T
59 32 N
59 33 B
59 34 N
59 35 N
59 36 N
59 37 H
59 38 H
59 39 H
59 40 N
59 41 B
59 42 N
59 43 T
59 44 T
59 45 N
59 46 N
59 47 N
59 48 N
59 49 N
59 50 T
60 1 N
60 2 H
60 3 N
60 4 N
60 5 B
60 6 N
60 7 H
60 8 T
60 9 T
60 10 H
60 11 N
60 12 T
60 13 N
60 14 N
60 15 H
60 16 T
60 17 H
60 18 H
60 19 N
60 20 B
60 21 N
60 22 H
60 23 H
60 24 T
60 25 N
60 26 N
60 27 N
60 28 N
60 29 B
60 30 N
60 31 N
60 32 N
60 33 N
60 34 T
60 35 H
60 36 N
60 37 N
60 38 N
60 39 B
60 40 N
60 41 T
60 42 N
60 43 N
60 44 N
60 45 T
60 46 N
60 47 N
60 48 H
60 49 N
60 50 N
61 1 B
61 2 B
61 3 B
61 4 N
61 5 H
61 6 H
61 7 H
61 8 N
61 9 T
61 10 N
61 11 T
61 12 H
61 13 N
61 14 N
61 15 H
61 16 N
61 17 N
61 18 N
61 19 N
61 20 T
61 21 T
61 22 T
61 23 H
61 24 H
61 25 N
61 26 T
61 27 T
61 28 N
61 29 N
61 30 H
61 31 N
61 32 N
61 33 B
61 34 N
61 35 N
61 36 N
61 37 T
61 38 H
61 39 N
61 40 T
61 41 N
61 42 N
61 43 N
61 44 T
61 45 N
61 46 N
61 47 T
61 48 N
61 49 N
61 50 T
62 1 B
62 2 T
62 3 T
62 4 N
62 5 N
62 6 N
62 7 B
62 8 T
62 9 H
62 10 N
62 11 N
62 12 N
62 13 T
62 14 N
62 15 H
62 16 T
62 17 B
62 18 T
62 19 N
62 20 N
62 21 T
62 22 T
62 23 N
62 24 N
62 25 N
62 26 N
62 27 N
62 28 N
62 29 T
62 30 H
62 31 N
62 32 T
62 33 N
62 34 N
62 35 B
62 36 H
62 37 N
62 38 N
62 39 B
62 40 N
62 41 N
62 42 H
62 43 N
62 44 N
62 45 B
62 46 T
62 47 N
62 48 B
62 49 T
62 50 H
63 1 H
63 2 N
63 3 B
63 4 T
63 5 T
63 6 N
63 7 N
63 8 T
63 9 T
63 10 N
63 11 N
63 12 N
63 13 N
63 14 N
63 15 B
63 16 N
63 17 N
63 18 T
63 19 N
63 20 N
63 21 H
63 22 N
63 23 H
63 24 H
63 25 N
63 26 H
63 27 H
63 28 H
63 29 N
63 30 B
63 31 B
63 32 B
63 33 N
63 34 N
63 35 N
63 36 T
63 37 N
63 38 H
63 39 N
63 40 N
63 41 N
63 42 T
63 43 N
63 44 H
63 45 N
63 46 N
63 47 H
63 48 N
63 49 N
63 50 T
64 1 H
64 2 H
64 3 H
64 4 B
64 5 N
64 6 N
64 7 H
64 8 H
64 9 T
64 10 T
64 11 N
64 12 N
64 13 N
64 14 H
64 15 N
64 16 T
64 17 H
64 18 N
64 19 N
64 20 H
64 21 B
64 22 N
64 23 N
64 24 B
64 25 N
64 26 N
64 27 N
64 28 H
64 29 N
64 30 N
64 31 N
64 32 T
64 33 N
64 34 T
64 35 T
64 36 N
64 37 N
64 38 H
64 39 N
64 40 T
64 41 N
64 42 B
64 43 N
64 44 H
64 45 N
64 46 H
64 47 B
64 48 N
64 49 N
64 50 H
65 1 H
65 2 B
65 3 T
65 4 N
65 5 N
65 6 N
65 7 T
65 8 H
65 9 H
65 10 H
65 11 N
65 12 N
65 13 N
65 14 N
65 15 H
65 16 H
65 17 N
65 18 B
65 19 N
65 20 H
65 21 T
65 22 N
65 23 N
65 24 N
65 25 N
65 26 N
65 27 N
65 28 N
65 29 N
65 30 N
65 31 B
65 32 H
65 33 N
65 34 N
65 35 T
65 36 T
65 37 N
65 38 N
65 39 T
65 40 H
65 41 T
65 42 N
65 43 T
65 44 B
65 45 N
65 46 N
65 47 T
65 48 B
65 49 B
65 50 B
66 1 T
66 2 N
66 3 N
66 4 N
66 5 N
66 6 N
66 7 N
66 8 H
66 9 H
66 10 N
66 11 N
66 12 H
66 13 H
66 14 N
66 15 N
66 16 N
66 17 N
66 18 N
66 19 N
66 20 B
66 21 B
66 22 N
66 23 B
66 24 N
66 25 N
66 26 N
66 27 B
66 28 N
66 29 H
66 30 H
66 31 H
66 32 B
66 33 N
66 34 H
66 35 N
66 36 T
66 37 B
66 38 N
66 39 N
66 40 N
66 41 N
66 42 H
66 43 T
66 44 B
66 45 N
66 46 H
66 47 N
66 48 N
66 49 H
66 50 N
67 1 T
67 2 N
67 3 N
67 4 N
67 5 B
67 6 T
67 7 N
67 8 N
67 9 B
67 10 N
67 11 N
67 12 N
67 13 T
67 14 B
67 15 N
67 16 H
67 17 B
67 18 N
67 19 N
67 20 T
67 21 T
67 22 N
67 23 N
67 24 B
67 25 H
67 26 T
67 27 N
67 28 T
67 29 H
67 30 N
67 31 T
67 32 T
67 33 N
67 34 N
67 35 B
67 36 H
67 37 H
67 38 N
67 39 N
67 40 N
67 41 H
67 42 B
67 43 N
67 44 H
67 45 N
67 46 N
67 47 H
67 48 N
67 49 B
67 50 T
68 1 N
68 2 T
68 3 B
68 4 B
68 5 H
68 6 N
68 7 N
68 8 T
68 9 T
68 10 N
68 11 H
68 12 T
68 13 N
68 14 T
68 15 N
68 16 T
68 17 T
68 18 H
68 19 B
68 20 N
68 21 N
68 22 H
68 23 T
68 24 T
68 25 T
68 26 H
68 27 N
68 28 N
68 29 N
68 30 H
68 31 H
68 32 N
68 33 B
68 34 T
68 35 T
68 36 T
68 37 N
68 38 H
68 39 N
68 40 N
68 41 T
68 42 N
68 43 N
68 44 T
68 45 N
68 46 N
68 47 N
68 48 N
68 49 B
68 50 H
69 1 N
69 2 H
69 3 N
69 4 N
69 5 N
69 6 N
69 7 N
69 8 H
69 9 N
69 10 N
69 11 N
69 12 T
69 13 B
69 14 T
69 15 T
69 16 N
69 17 T
69 18 N
69 19 H
69 20 N
69 21 N
69 22 N
69 23 H
69 24 N
69 25 N
69 26 H
69 27 H
69 28 H
69 29 N
69 30 B
69 31 N
69 32 H
69 33 B
69 34 N
69 35 B
69 36 T
69 37 N
69 38 N
69 39 N
69 40 N
69 41 N
69 42 N
69 43 H
69 44 N
69 45 T
69 46 N
69 47 B
69 48 T
69 49 N
69 50 N
70 1 H
70 2 H
70 3 H
70 4 T
70 5 T
70 6 N
70 7 T
70 8 H
70 9 H
70 10 N
70 11 B
70 12 N
70 13 N
70 14 N
70 15 T
70 16 T
70 17 T
70 18 N
70 19 N
70 20 H
70 21 B
70 22 N
70 23 T
70 24 N
70 25 N
70 26 H
70 27 H
70 28 N
70 29 H
70 30 N
70 31 H
70 32 B
70 33 N
70 34 B
70 35 N
70 36 H
70 37 H
70 38 N
70 39 B
70 40 N
70 41 N
70 42 N
70 43 N
70 44 B
70 45 H
70 46 T
70 47 N
70 48 H
70 49 B
70 50 H
71 1 T
71 2 N
71 3 H
71 4 H
71 5 N
71 6 T
71 7 H
71 8 N
71 9 N
71 10 T
71 11 T
71 12 T
71 13 N
71 14 T
71 15 T
71 16 N
71 17 N
71 18 N
71 19 H
71 20 H
71 21 H
71 22 N
71 23 B
71 24 N
71 25 N
71 26 N
71 27 B
71 28 N
71 29 N
71 30 B
71 31 T
71 32 N
71 33 T
71 34 N
71 35 N
71 36 T
71 37 N
71 38 N
71 39 B
71 40 T
71 41 T
71 42 T
71 43 H
71 44 H
71 45 N
71 46 N
71 47 N
71 48 N
71 49 T
71 50 H
72 1 B
72 2 N
72 3 B
72 4 N
72 5 N
72 6 B
72 7 H
72 8 T
72 9 H
72 10 H
72 11 T
72 12 H
72 13 T
72 14 T
72 15 N
72 16 T
72 17 N
72 18 H
72 19 N
72 20 T
72 21 B
72 22 H
72 23 N
72 24 T
72 25 T
72 26 T
72 27 B
72 28 T
72 29 B
72 30 H
72 31 H
72 32 N
72 33 H
72 34 N
72 35 H
72 36 H
72 37 H
72 38 H
72 39 N
72 40 B
72 41 N
72 42 T
72 43 N
72 44 T
72 45 N
72 46 N
72 47 B
72 48 N
72 49 T
72 50 N
73 1 T
73 2 B
73 3 H
73 4 T
73 5 B
73 6 N
73 7 H
73 8 N
73 9 T
73 10 B
73 11 H
73 12 N
73 13 N
73 14 N
73 15 B
73 16 N
73 17 H
73 18 H
73 19 N
73 20 T
73 21 T
73 22 N
73 23 H
73 24 H
73 25 H
73 26 N
73 27 T
73 28 N
73 29 N
73 30 N
73 31 N
73 32 T
73 33 N
73 34 H
73 35 N
73 36 N
73 37 N
73 38 B
73 39 N
73 40 N
73 41 N
73 42 N
73 43 N
73 44 N
73 45 N
73 46 N
73 47 B
73 48 H
73 49 N
73 50 T
74 1 N
74 2 H
74 3 N
74 4 N
74 5 H
74 6 N
74 7 N
74 8 T
74 9 N
74 10 T
74 11 N
74 12 N
74 13 N
74 14 N
74 15 N
74 16 N
74 17 H
74 18 T
74 19 H
74 20 H
74 21 N
74 22 H
74 23 B
74 24 B
74 25 H
74 26 H
74 27 N
74 28 H
74 29 T
74 30 N
74 31 B
74 32 H
74 33 H
74 34 H
74 35 B
74 36 H
74 37 T
74 38 N
74 39 T
74 40 H
74 41 N
74 42 T
74 43 N
74 44 N
74 45 N
74 46 H
74 47 N
74 48 T
74 49 N
74 50 N
75 1 H
75 2 T
75 3 N
75 4 B
75 5 N
75 6 B
75 7 N
75 8 N
75 9 N
75 10 N
75 11 N
75 12 N
75 13 N
75 14 H
75 15 N
75 16 N
75 17 N
75 18 H
75 19 N
75 20 B
75 21 N
75 22 H
75 23 N
75 24 B
75 25 N
75 26 T
75 27 T
75 28 T
75 29 N
75 30 N
75 31 T
75 32 B
75 33 N
75 34 N
75 35 N
75 36 N
75 37 T
75 38 N
75 39 N
75 40 T
75 41 N
75 42 B
75 43 N
75 44 N
75 45 T
75 46 B
75 47 N
75 48 H
75 49 T
75 50 H
76 1 N
76 2 T
76 3 N
76 4 N
76 5 N
76 6 N
76 7 T
76 8 H
76 9 T
76 10 N
76 11 T
76 12 N
76 13 N
76 14 T
76 15 H
76 16 H
76 17 T
76 18 B
76 19 N
76 20 N
76 21 T
76 22 T
76 23 H
76 24 N
76 25 N
76 26 N
76 27 N
76 28 N
76 29 H
76 30 N
76 31 N
76 32 T
76 33 T
76 34 H
76 35 N
76 36 N
76 37 N
76 38 N
76 39 N
76 40 N
76 41 B
76 42 N
76 43 T
76 44 B
76 45 N
76 46 H
76 47 H
76 48 N
76 49 H
76 50 N
77 1 N
77 2 H
77 3 N
77 4 T
77 5 T
77 6 T
77 7 N
77 8 T
77 9 N
77 10 H
77 11 N
77 12 T
77 13 H
77 14 N
77 15 H
77 16 N
77 17 N
77 18 H
77 19 N
77 20 T
77 21 T
77 22 N
77 23 N
77 24 N
77 25 T
77 26 N
77 27 N
77 28 B
77 29 N
77 30 N
77 31 N
77 32 T
77 33 T
77 34 H
77 35 N
77 36 N
77 37 T
77 38 N
77 39 B
77 40 N
77 41 N
77 42 H
77 43 N
77 44 B
77 45 N
77 46 B
77 47 H
77 48 H
77 49 N
77 50 N
78 1 N
78 2 T
78 3 N
78 4 B
78 5 N
78 6 T
78 7 N
78 8 N
78 9 T
78 10 N
78 11 T
78 12 N
78 13 H
78 14 T
78 15 H
78 16 N
78 17 N
78 18 N
78 19 B
78 20 B
78 21 N
78 22 B
78 23 N
78 24 B
78 25 H
78 26 N
78 27 N
78 28 N
78 29 N
78 30 B
78 31 T
78 32 H
78 33 B
78 34 H
78 35 N
78 36 B
78 37 T
78 38 T
78 39 T
78 40 T
78 41 H
78 42 T
78 43 N
78 44 N
78 45 N
78 46 N
78 47 N
78 48 N
78 49 N
78 50 B
79 1 B
79 2 T
79 3 N
79 4 N
79 5 B
79 6 H
79 7 N
79 8 B
79 9 N
79 10 T
79 11 N
79 12 N
79 13 T
79 14 N
79 15 T
79 16 H
79 17 H
79 18 T
79 19 N
79 20 N
79 21 T
79 22 B
79 23 H
79 24 H
79 25 T
79 26 N
79 27 T
79 28 N
79 29 H
79 30 T
79 31 T
79 32 H
79 33 N
79 34 N
79 35 N
79 36 N
79 37 H
79 38 T
79 39 H
79 40 N
79 41 N
79 42 N
79 43 N
79 44 B
79 45 N
79 46 N
79 47 N
79 48 H
79 49 N
79 50 H
80 1 N
80 2 H
80 3 N
80 4 N
80 5 H
80 6 N
80 7 T
80 8 H
80 9 N
80 10 N
80 11 T
80 12 B
80 13 T
80 14 B
80 15 N
80 16 H
80 17 B
80 18 T
80 19 T
80 20 T
80 21 H
80 22 H
80 23 N
80 24 H
80 25 N
80 26 T
80 27 N
80 28 N
80 29 H
80 30 N
80 31 T
80 32 H
80 33 H
80 34 N
80 35 N
80 36 T
80 37 N
80 38 N
80 39 T
80 40 N
80 41 N
80 42 N
80 43 B
80 44 B
80 45 H
80 46 T
80 47 N
80 48 H
80 49 T
80 50 H
81 1 N
81 2 B
81 3 N
81 4 H
81 5 N
81 6 N
81 7 N
81 8 N
81 9 B
81 10 T
81 11 N
81 12 N
81 13 N
81 14 N
81 15 B
81 16 N
81 17 N
81 18 N
81 19 T
81 20 B
81 21 N
81 22 B
81 23 T
81 24 N
81 25 N
81 26 N
81 27 N
81 28 N
81 29 N
81 30 N
81 31 N
81 32 N
81 33 N
81 34 N
81 35 N
81 36 T
81 37 H
81 38 T
81 39 N
81 40 B
81 41 N
81 42 N
81 43 H
81 44 H
81 45 B
81 46 N
81 47 N
81 48 H
81 49 N
81 50 T
82 1 N
82 2 N
82 3 B
82 4 N
82 5 T
82 6 B
82 7 N
82 8 N
82 9 T
82 10 T
82 11 H
82 12 N
82 13 N
82 14 T
82 15 H
82 16 T
82 17 H
82 18 N
82 19 N
82 20 T
82 21 N
82 22 N
82 23 N
82 24 B
82 25 T
82 26 N
82 27 H
82 28 N
82 29 T
82 30 T
82 31 N
82 32 B
82 33 B
82 34 T
82 35 N
82 36 B
82 37 T
82 38 N
82 39 H
82 40 B
82 41 N
82 42 N
82 43 N
82 44 H
82 45 T
82 46 T
82 47 T
82 48 N
82 49 N
82 50 N
83 1 N
83 2 B
83 3 H
83 4 T
83 5 T
83 6 N
83 7 T
83 8 N
83 9 T
83 10 N
83 11 T
83 12 H
83 13 N
83 14 B
83 15 H
83 16 H
83 17 B
83 18 H
83 19 T
83 20 T
83 21 N
83 22 N
83 23 N
83 24 H
83 25 N
83 26 T
83 27 N
83 28 N
83 29 B
83 30 H
83 31 T
83 32 H
83 33 N
83 34 N
83 35 H
83 36 N
83 37 N
83 38 H
83 39 N
83 40 N
83 41 T
83 42 H
83 43 H
83 44 B
83 45 H
83 46 N
83 47 N
83 48 H
83 49 T
83 50 B
84 1 T
84 2 H
84 3 H
84 4 T
84 5 N
84 6 T
84 7 N
84 8 B
84 9 N
84 10 N
84 11 H
84 12 N
84 13 N
84 14 N
84 15 H
84 16 H
84 17 N
84 18 N
84 19 T
84 20 T
84 21 H
84 22 T
84 23 T
84 24 T
84 25 T
84 26 B
84 27 N
84 28 B
84 29 T
84 30 N
84 31 T
84 32 N
84 33 H
84 34 H
84 35 N
84 36 B
84 37 T
84 38 N
84 39 T
84 40 T
84 41 H
84 42 N
84 43 T
84 44 T
84 45 N
84 46 N
84 47 N
84 48 N
84 49 N
84 50 T
85 1 T
85 2 H
85 3 T
85 4 N
85 5 B
85 6 T
85 7 N
85 8 N
85 9 N
85 10 T
85 11 N
85 12 N
85 13 N
85 14 B
85 15 T
85 16 H
85 17 T
85 18 N
85 19 N
85 20 N
85 21 B
85 22 T
85 23 T
85 24 N
85 25 T
85 26 H
85 27 N
85 28 N
85 29 H
85 30 H
85 31 N
85 32 N
85 33 T
85 34 N
85 35 N
85 36 N
85 37 N
85 38 T
85 39 N
85 40 H
85 41 H
85 42 N
85 43 N
85 44 N
85 45 N
85 46 H
85 47 N
85 48 T
85 49 N
85 50 T
86 1 T
86 2 N
86 3 N
86 4 T
86 5 N
86 6 T
86 7 N
86 8 N
86 9 H
86 10 N
86 11 T
86 12 H
86 13 T
86 14 N
86 15 H
86 16 N
86 17 H
86 18 H
86 19 N
86 20 H
86 21 N
86 22 T
86 23 N
86 24 N
86 25 N
86 26 N
86 27 N
86 28 B
86 29 H
86 30 H
86 31 N
86 32 N
86 33 H
86 34 H
86 35 N
86 36 N
86 37 N
86 38 N
86 39 N
86 40 T
86 41 N
86 42 N
86 43 N
86 44 T
86 45 N
86 46 N
86 47 B
86 48 H
86 49 B
86 50 N
87 1 N
87 2 T
87 3 T
87 4 H
87 5 N
87 6 T
87 7 B
87 8 B
87 9 H
87 10 N
87 11 H
87 12 B
87 13 H
87 14 N
87 15 T
87 16 T
87 17 H
87 18 H
87 19 N
87 20 H
87 21 N
87 22 N
87 23 B
87 24 N
87 25 T
87 26 N
87 27 N
87 28 T
87 29 B
87 30 N
87 31 B
87 32 N
87 33 N
87 34 H
87 35 H
87 36 H
87 37 T
87 38 N
87 39 N
87 40 N
87 41 N
87 42 B
87 43 H
87 44 B
87 45 H
87 46 B
87 47 N
87 48 T
87 49 H
87 50 B
88 1 T
88 2 N
88 3 N
88 4 H
88 5 N
88 6 T
88 7 N
88 8 N
88 9 N
88 10 N
88 11 T
88 12 N
88 13 N
88 14 B
88 15 N
88 16 B
88 17 N
88 18 N
88 19 H
88 20 B
88 21 N
88 22 H
88 23 N
88 24 N
88 25 H
88 26 H
88 27 H
88 28 N
88 29 N
88 30 T
88 31 N
88 32 N
88 33 N
88 34 N
88 35 B
88 36 B
88 37 N
88 38 N
88 39 N
88 40 H
88 41 N
88 42 N
88 43 B
88 44 N
88 45 B
88 46 N
88 47 T
88 48 N
88 49 H
88 50 N
89 1 N
89 2 T
89 3 T
89 4 T
89 5 N
89 6 N
89 7 T
89 8 T
89 9 T
89 10 N
89 11 N
89 12 N
89 13 N
89 14 H
89 15 N
89 16 N
89 17 T
89 18 N
89 19 N
89 20 N
89 21 B
89 22 H
89 23 H
89 24 N
89 25 H
89 26 B
89 27 N
89 28 N
89 29 N
89 30 N
89 31 B
89 32 H
89 33 N
89 34 N
89 35 B
89 36 B
89 37 H
89 38 N
89 39 B
89 40 T
89 41 N
89 42 T
89 43 H
89 44 H
89 45 H
89 46 N
89 47 N
89 48 N
89 49 N
89 50 H
90 1 T
90 2 H
90 3 H
90 4 H
90 5 T
90 6 B
90 7 N
90 8 N
90 9 N
90 10 N
90 11 N
90 12 B
90 13 T
90 14 H
90 15 N
90 16 N
90 17 H
90 18 B
90 19 N
90 20 T
90 21 N
90 22 T
90 23 N
90 24 T
90 25 N
90 26 N
90 27 T
90 28 N
90 29 T
90 30 B
90 31 T
90 32 N
90 33 N
90 34 H
90 35 N
90 36 H
90 37 N
90 38 N
90 39 T
90 40 H
90 41 N
90 42 T
90 43 N
90 44 N
90 45 T
90 46 N
90 47 N
90 48 H
90 49 T
90 50 N
91 1 N
91 2 N
91 3 T
91 4 T
91 5 T
91 6 N
91 7 N
91 8 H
91 9 N
91 10 N
91 11 N
91 12 N
91 13 N
91 14 N
91 15 H
91 16 N
91 17 T
91 18 T
91 19 B
91 20 H
91 21 H
91 22 N
91 23 H
91 24 N
91 25 B
91 26 N
91 27 T
91 28 N
91 29 N
91 30 H
91 31 N
91 32 N
91 33 N
91 34 N
91 35 T
91 36 N
91 37 B
91 38 H
91 39 B
91 40 H
91 41 N
91 42 N
91 43 N
91 44 N
91 45 H
91 46 T
91 47 N
91 48 T
91 49 N
91 50 H
92 1 B
92 2 H
92 3 N
92 4 T
92 5 N
92 6 N
92 7 H
92 8 H
92 9 N
92 10 T
92 11 N
92 12 N
92 13 H
92 14 T
92 15 N
92 16 H
92 17 N
92 18 T
92 19 B
92 20 H
92 21 H
92 22 N
92 23 N
92 24 N
92 25 H
92 26 N
92 27 B
92 28 N
92 29 B
92 30 N
92 31 N
92 32 B
92 33 H
92 34 B
92 35 T
92 36 H
92 37 N
92 38 B
92 39 N
92 40 N
92 41 T
92 42 T
92 43 T
92 44 N
92 45 T
92 46 H
92 47 N
92 48 T
92 49 N
92 50 N
93 1 N
93 2 N
93 3 N
93 4 T
93 5 T
93 6 H
93 7 T
93 8 B
93 9 N
93 10 N
93 11 N
93 12 T
93 13 N
93 14 N
93 15 N
93 16 N
93 17 H
93 18 N
93 19 N
93 20 N
93 21 N
93 22 T
93 23 N
93 24 T
93 25 N
93 26 N
93 27 T
93 28 T
93 29 N
93 30 N
93 31 N
93 32 N
93 33 N
93 34 H
93 35 N
93 36 N
93 37 N
93 38 T
93 39 N
93 40 B
93 41 N
93 42 T
93 43 N
93 44 N
93 45 H
93 46 N
93 47 N
93 48 B
93 49 N
93 50 T
94 1 N
94 2 T
94 3 H
94 4 T
94 5 H
94 6 T
94 7 T
94 8 N
94 9 N
94 10 T
94 11 N
94 12 H
94 13 N
94 14 T
