100 50
47 33 B
47 34 H
47 35 N
47 36 B
47 37 H
47 38 H
47 39 N
47 40 N
47 41 H
47 42 N
47 43 H
47 44 N
47 45 T
47 46 N
47 47 H
47 48 H
47 49 H
47 50 B
48 1 H
48 2 H
48 3 N
48 4 N
48 5 H
48 6 H
48 7 N
48 8 N
48 9 N
48 10 H
48 11 B
48 12 T
48 13 T
48 14 N
48 15 H
48 16 H
48 17 N
48 18 N
48 19 T
48 20 N
48 21 N
48 22 N
48 23 T
48 24 N
48 25 B
48 26 H
48 27 T
48 28 N
48 29 N
48 30 N
48 31 N
48 32 N
48 33 N
48 34 N
48 35 H
48 36 N
48 37 N
48 38 H
48 39 B
48 40 H
48 41 T
48 42 N
48 43 B
48 44 H
48 45 H
48 46 N
48 47 N
48 48 N
48 49 N
48 50 B
49 1 T
49 2 H
49 3 N
49 4 H
49 5 N
49 6 N
49 7 T
49 8 B
49 9 N
49 10 N
49 11 H
49 12 H
49 13 H
49 14 B
49 15 N
49 16 B
49 17 T
49 18 N
49 19 N
49 20 N
49 21 N
49 22 T
49 23 T
49 24 H
49 25 N
49 26 H
49 27 N
49 28 B
49 29 N
49 30 H
49 31 N
49 32 T
49 33 B
49 34 T
49 35 B
49 36 N
49 37 N
49 38 T
49 39 T
49 40 N
49 41 N
49 42 H
49 43 N
49 44 H
49 45 N
49 46 N
49 47 T
49 48 H
49 49 T
49 50 T
50 1 N
50 2 N
50 3 B
50 4 N
50 5 N
50 6 T
50 7 N
50 8 N
50 9 N
50 10 N
50 11 N
50 12 N
50 13 B
50 14 N
50 15 B
50 16 N
50 17 N
50 18 N
50 19 T
50 20 T
50 21 N
50 22 T
50 23 N
50 24 N
50 25 N
50 26 N
50 27 N
50 28 H
50 29 N
50 30 N
50 31 N
50 32 T
50 33 N
50 34 N
50 35 N
50 36 N
50 37 N
50 38 T
50 39 H
50 40 H
50 41 N
50 42 H
50 43 N
50 44 H
50 45 N
50 46 N
50 47 T
50 48 N
50 49 N
50 50 T
51 1 N
51 2 H
51 3 H
51 4 N
51 5 N
51 6 H
51 7 H
51 8 N
51 9 T
51 10 N
51 11 H
51 12 N
51 13 T
51 14 N
51 15 H
51 16 N
51 17 N
51 18 N
51 19 N
51 20 H
51 21 H
51 22 N
51 23 N
51 24 N
51 25 T
51 26 B
51 27 B
51 28 B
51 29 T
51 30 N
51 31 N
51 32 N
51 33 N
51 34 N
51 35 N
51 36 N
51 37 N
51 38 N
51 39 H
51 40 N
51 41 T
51 42 N
51 43 T
51 44 N
51 45 B
51 46 N
51 47 N
51 48 N
51 49 T
51 50 H
52 1 T
52 2 H
52 3 T
52 4 N
52 5 H
52 6 H
52 7 T
52 8 N
52 9 N
52 10 T
52 11 T
52 12 N
52 13 N
52 14 N
52 15 B
52 16 T
52 17 N
52 18 B
52 19 N
52 20 H
52 21 N
52 22 N
52 23 N
52 24 T
52 25 T
52 26 T
52 27 B
52 28 B
52 29 N
52 30 N
52 31 N
52 32 N
52 33 N
52 34 T
52 35 B
52 36 N
52 37 N
52 38 N
52 39 H
52 40 N
52 41 H
52 42 N
52 43 N
52 44 H
52 45 N
52 46 N
52 47 N
52 48 H
52 49 N
52 50 T
53 1 N
53 2 T
53 3 B
53 4 B
53 5 N
53 6 H
53 7 B
53 8 N
53 9 N
53 10 H
53 11 H
53 12 N
53 13 N
53 14 B
53 15 T
53 16 N
53 17 T
53 18 N
53 19 H
53 20 N
53 21 N
53 22 N
53 23 B
53 24 T
53 25 H
53 26 N
53 27 H
53 28 N
53 29 B
53 30 H
53 31 H
53 32 T
53 33 N
53 34 H
53 35 B
53 36 N
53 37 H
53 38 B
53 39 N
53 40 T
53 41 T
53 42 N
53 43 N
53 44 T
53 45 H
53 46 T
53 47 N
53 48 T
53 49 N
53 50 N
54 1 N
54 2 N
54 3 N
54 4 N
54 5 B
54 6 H
54 7 T
54 8 N
54 9 T
54 10 H
54 11 T
54 12 H
54 13 T
54 14 N
54 15 T
54 16 N
54 17 N
54 18 H
54 19 N
54 20 N
54 21 H
54 22 T
54 23 N
54 24 N
54 25 H
54 26 N
54 27 N
54 28 N
54 29 N
54 30 N
54 31 T
54 32 N
54 33 N
54 34 N
54 35 N
54 36 N
54 37 N
54 38 T
54 39 N
54 40 N
54 41 N
54 42 H
54 43 T
54 44 N
54 45 H
54 46 N
54 47 H
54 48 H
54 49 H
54 50 N
55 1 N
55 2 N
55 3 N
55 4 T
55 5 N
55 6 N
55 7 N
55 8 T
55 9 T
55 10 N
55 11 N
55 12 N
55 13 N
55 14 T
55 15 T
55 16 N
55 17 T
55 18 N
55 19 N
55 20 N
55 21 N
55 22 T
55 23 H
55 24 H
55 25 N
55 26 N
55 27 N
55 28 T
55 29 N
55 30 B
55 31 T
55 32 H
55 33 B
55 34 N
55 35 H
55 36 N
55 37 T
55 38 N
55 39 B
55 40 N
55 41 H
55 42 T
55 43 B
55 44 N
55 45 H
55 46 B
55 47 B
55 48 N
55 49 N
55 50 N
56 1 T
56 2 B
56 3 T
56 4 H
56 5 T
56 6 N
56 7 H
56 8 H
56 9 N
56 10 N
56 11 B
56 12 N
56 13 T
56 14 T
56 15 N
56 16 T
56 17 N
56 18 N
56 19 T
56 20 B
56 21 T
56 22 N
56 23 N
56 24 N
56 25 T
56 26 T
56 27 N
56 28 H
56 29 T
56 30 T
56 31 T
56 32 H
56 33 T
56 34 T
56 35 N
56 36 N
56 37 H
56 38 H
56 39 N
56 40 T
56 41 H
56 42 T
56 43 H
56 44 N
56 45 N
56 46 T
56 47 T
56 48 T
56 49 N
56 50 H
57 1 T
57 2 H
57 3 N
57 4 H
57 5 N
57 6 H
57 7 T
57 8 H
57 9 H
57 10 T
57 11 T
57 12 B
57 13 N
57 14 N
57 15 T
57 16 T
57 17 T
57 18 N
57 19 N
57 20 N
57 21 B
57 22 N
57 23 H
57 24 N
57 25 N
57 26 T
57 27 B
57 28 N
57 29 N
57 30 N
57 31 N
57 32 T
57 33 T
57 34 N
57 35 N
57 36 N
57 37 N
57 38 N
57 39 T
57 40 H
57 41 N
57 42 N
57 43 H
57 44 N
57 45 N
57 46 B
57 47 B
57 48 N
57 49 H
57 50 N
58 1 T
58 2 N
58 3 N
58 4 B
58 5 N
58 6 B
58 7 T
58 8 N
58 9 H
58 10 T
58 11 H
58 12 H
58 13 N
58 14 N
58 15 N
58 16 N
58 17 B
58 18 H
58 19 N
58 20 N
58 21 N
58 22 T
58 23 N
58 24 T
58 25 T
58 26 B
58 27 T
58 28 H
58 29 N
58 30 N
58 31 T
58 32 B
58 33 N
58 34 H
58 35 T
58 36 H
58 37 H
58 38 H
58 39 B
58 40 T
58 41 T
58 42 T
58 43 N
58 44 H
58 45 N
58 46 T
58 47 N
58 48 T
58 49 N
58 50 N
59 1 H
59 2 N
59 3 H
59 4 N
59 5 N
59 6 N
59 7 T
59 8 H
59 9 N
59 10 T
59 11 H
59 12 T
59 13 N
59 14 N
59 15 B
59 16 N
59 17 N
59 18 B
59 19 T
59 20 H
59 21 N
59 22 H
59 23 H
59 24 B
59 25 T
59 26 B
59 27 N
59 28 T
59 29 B
59 30 N
59 31 N
59 32 N
59 33 H
59 34 H
59 35 N
59 36 N
59 37 H
59 38 N
59 39 N
59 40 N
59 41 N
59 42 B
59 43 N
59 44 H
59 45 B
59 46 T
59 47 N
59 48 N
59 49 N
59 50 H
60 1 N
60 2 N
60 3 N
60 4 N
60 5 B
60 6 N
60 7 N
60 8 N
60 9 T
60 10 T
60 11 N
60 12 N
60 13 N
60 14 H
60 15 H
60 16 N
60 17 H
60 18 N
60 19 T
60 20 T
60 21 H
60 22 H
60 23 N
60 24 N
60 25 N
60 26 N
60 27 N
60 28 N
60 29 N
60 30 T
60 31 N
60 32 N
60 33 N
60 34 N
60 35 N
60 36 T
60 37 N
60 38 T
60 39 H
60 40 N
60 41 B
60 42 T
60 43 H
60 44 N
60 45 N
60 46 B
60 47 H
60 48 T
60 49 N
60 50 T
61 1 N
61 2 B
61 3 T
61 4 N
61 5 N
61 6 N
61 7 N
61 8 H
61 9 T
61 10 N
61 11 T
61 12 H
61 13 H
61 14 N
61 15 N
61 16 N
61 17 T
61 18 H
61 19 N
61 20 N
61 21 T
61 22 N
61 23 N
61 24 T
61 25 H
61 26 N
61 27 N
61 28 T
61 29 N
61 30 N
61 31 T
61 32 H
61 33 T
61 34 N
61 35 N
61 36 H
61 37 N
61 38 T
61 39 N
61 40 N
61 41 H
61 42 H
61 43 N
61 44 T
61 45 H
61 46 N
61 47 N
61 48 H
61 49 B
61 50 H
62 1 N
62 2 H
62 3 B
62 4 N
62 5 T
62 6 H
62 7 N
62 8 T
62 9 T
62 10 N
62 11 N
62 12 T
62 13 T
62 14 H
62 15 T
62 16 T
62 17 N
62 18 N
62 19 N
62 20 B
62 21 N
62 22 N
62 23 N
62 24 N
62 25 H
62 26 H
62 27 B
62 28 N
62 29 N
62 30 T
62 31 H
62 32 H
62 33 N
62 34 H
62 35 N
62 36 N
62 37 N
62 38 N
62 39 B
62 40 N
62 41 N
62 42 N
62 43 N
62 44 T
62 45 H
62 46 H
62 47 N
62 48 N
62 49 N
62 50 N
63 1 B
63 2 T
63 3 N
63 4 T
63 5 N
63 6 N
63 7 B
63 8 B
63 9 N
63 10 N
63 11 N
63 12 H
63 13 T
63 14 H
63 15 N
63 16 H
63 17 B
63 18 T
63 19 T
63 20 T
63 21 T
63 22 T
63 23 B
63 24 H
63 25 N
63 26 N
63 27 N
63 28 H
63 29 H
63 30 H
63 31 H
63 32 N
63 33 T
63 34 N
63 35 H
63 36 T
63 37 N
63 38 H
63 39 N
63 40 T
63 41 H
63 42 H
63 43 B
63 44 N
63 45 H
63 46 N
63 47 N
63 48 N
63 49 N
63 50 H
64 1 N
64 2 N
64 3 T
64 4 N
64 5 T
64 6 N
64 7 N
64 8 T
64 9 B
64 10 B
64 11 H
64 12 T
64 13 T
64 14 H
64 15 B
64 16 H
64 17 N
64 18 H
64 19 B
64 20 B
64 21 T
64 22 N
64 23 N
64 24 B
64 25 N
64 26 H
64 27 N
64 28 N
64 29 T
64 30 N
64 31 N
64 32 T
64 33 N
64 34 B
64 35 B
64 36 N
64 37 H
64 38 H
64 39 T
64 40 N
64 41 T
64 42 T
64 43 H
64 44 N
64 45 H
64 46 T
64 47 N
64 48 N
64 49 N
64 50 N
65 1 N
65 2 H
65 3 N
65 4 H
65 5 T
65 6 N
65 7 H
65 8 N
65 9 B
65 10 H
65 11 H
65 12 N
65 13 H
65 14 T
65 15 N
65 16 N
65 17 T
65 18 N
65 19 N
65 20 N
65 21 H
65 22 T
65 23 T
65 24 N
65 25 H
65 26 N
65 27 N
65 28 N
65 29 B
65 30 H
65 31 N
65 32 N
65 33 T
65 34 N
65 35 H
65 36 H
65 37 N
65 38 N
65 39 H
65 40 N
65 41 N
65 42 N
65 43 T
65 44 B
65 45 B
65 46 N
65 47 N
65 48 T
65 49 N
65 50 H
66 1 N
66 2 N
66 3 N
66 4 N
66 5 H
66 6 N
66 7 N
66 8 N
66 9 H
66 10 B
66 11 H
66 12 H
66 13 N
66 14 N
66 15 T
66 16 T
66 17 H
66 18 N
66 19 N
66 20 N
66 21 T
66 22 H
66 23 H
66 24 N
66 25 N
66 26 N
66 27 B
66 28 N
66 29 H
66 30 H
66 31 N
66 32 T
66 33 B
66 34 T
66 35 N
66 36 B
66 37 N
66 38 B
66 39 T
66 40 N
66 41 N
66 42 T
66 43 N
66 44 N
66 45 H
66 46 H
66 47 N
66 48 B
66 49 N
66 50 N
67 1 N
67 2 B
67 3 N
67 4 T
67 5 H
67 6 N
67 7 N
67 8 B
67 9 H
67 10 N
67 11 N
67 12 B
67 13 N
67 14 H
67 15 H
67 16 N
67 17 N
67 18 T
67 19 T
67 20 H
67 21 N
67 22 N
67 23 B
67 24 N
67 25 H
67 26 H
67 27 N
67 28 N
67 29 H
67 30 N
67 31 B
67 32 T
67 33 N
67 34 N
67 35 N
67 36 B
67 37 T
67 38 N
67 39 H
67 40 N
67 41 N
67 42 N
67 43 N
67 44 T
67 45 N
67 46 N
67 47 N
67 48 N
67 49 N
67 50 T
68 1 N
68 2 H
68 3 N
68 4 H
68 5 H
68 6 N
68 7 H
68 8 N
68 9 T
68 10 N
68 11 T
68 12 N
68 13 N
68 14 N
68 15 N
68 16 H
68 17 N
68 18 B
68 19 H
68 20 H
68 21 N
68 22 N
68 23 T
68 24 H
68 25 B
68 26 N
68 27 H
68 28 T
68 29 B
68 30 B
68 31 B
68 32 N
68 33 N
68 34 N
68 35 T
68 36 N
68 37 B
68 38 N
68 39 N
68 40 N
68 41 N
68 42 B
68 43 H
68 44 T
68 45 T
68 46 T
68 47 T
68 48 N
68 49 T
68 50 N
69 1 N
69 2 N
69 3 N
69 4 N
69 5 H
69 6 H
69 7 H
69 8 N
69 9 T
69 10 H
69 11 N
69 12 B
69 13 B
69 14 H
69 15 H
69 16 N
69 17 T
69 18 H
69 19 B
69 20 N
69 21 N
69 22 N
69 23 N
69 24 H
69 25 N
69 26 T
69 27 N
69 28 T
69 29 T
69 30 T
69 31 B
69 32 H
69 33 T
69 34 N
69 35 N
69 36 N
69 37 N
69 38 T
69 39 N
69 40 H
69 41 N
69 42 N
69 43 N
69 44 N
69 45 N
69 46 H
69 47 B
69 48 H
69 49 B
69 50 N
70 1 N
70 2 N
70 3 B
70 4 N
70 5 N
70 6 T
70 7 T
70 8 T
70 9 H
70 10 T
70 11 H
70 12 H
70 13 H
70 14 N
70 15 H
70 16 N
70 17 N
70 18 H
70 19 N
70 20 T
70 21 N
70 22 B
70 23 B
70 24 T
70 25 H
70 26 N
70 27 H
70 28 T
70 29 H
70 30 T
70 31 T
70 32 H
70 33 T
70 34 N
70 35 N
70 36 N
70 37 T
70 38 N
70 39 H
70 40 N
70 41 N
70 42 B
70 43 N
70 44 H
70 45 N
70 46 T
70 47 N
70 48 T
70 49 B
70 50 H
71 1 N
71 2 T
71 3 T
71 4 H
71 5 N
71 6 B
71 7 N
71 8 T
71 9 N
71 10 T
71 11 N
71 12 N
71 13 N
71 14 N
71 15 N
71 16 N
71 17 N
71 18 N
71 19 N
71 20 N
71 21 T
71 22 B
71 23 N
71 24 N
71 25 T
71 26 N
71 27 B
71 28 H
71 29 T
71 30 H
71 31 B
71 32 H
71 33 H
71 34 N
71 35 T
71 36 N
71 37 N
71 38 N
71 39 N
71 40 N
71 41 N
71 42 T
71 43 H
71 44 N
71 45 N
71 46 N
71 47 N
71 48 N
71 49 N
71 50 B
72 1 N
72 2 N
72 3 T
72 4 H
72 5 N
72 6 T
72 7 N
72 8 N
72 9 H
72 10 N
72 11 T
72 12 H
72 13 N
72 14 N
72 15 N
72 16 N
72 17 N
72 18 N
72 19 T
72 20 N
72 21 N
72 22 N
72 23 N
72 24 N
72 25 N
72 26 N
72 27 N
72 28 N
72 29 N
72 30 H
72 31 H
72 32 N
72 33 H
72 34 H
72 35 B
72 36 N
72 37 N
72 38 B
72 39 N
72 40 N
72 41 N
72 42 N
72 43 T
72 44 T
72 45 N
72 46 N
72 47 N
72 48 N
72 49 H
72 50 T
73 1 N
73 2 N
73 3 N
73 4 N
73 5 N
73 6 H
73 7 N
73 8 B
73 9 T
73 10 N
73 11 N
73 12 H
73 13 B
73 14 H
73 15 T
73 16 B
73 17 H
73 18 H
73 19 N
73 20 N
73 21 H
73 22 N
73 23 T
73 24 H
73 25 N
73 26 H
73 27 B
73 28 N
73 29 N
73 30 N
73 31 T
73 32 T
73 33 T
73 34 N
73 35 H
73 36 H
73 37 N
73 38 H
73 39 B
73 40 N
73 41 N
73 42 N
73 43 N
73 44 N
73 45 N
73 46 N
73 47 N
73 48 N
73 49 N
73 50 N
74 1 T
74 2 T
74 3 T
74 4 H
74 5 N
74 6 N
74 7 N
74 8 H
74 9 N
74 10 T
74 11 H
74 12 T
74 13 B
74 14 N
74 15 H
74 16 T
74 17 N
74 18 H
74 19 H
74 20 N
74 21 T
74 22 T
74 23 N
74 24 H
74 25 T
74 26 N
74 27 T
74 28 N
74 29 H
74 30 B
74 31 H
74 32 N
74 33 N
74 34 N
74 35 N
74 36 T
74 37 N
74 38 H
74 39 N
74 40 T
74 41 T
74 42 N
74 43 T
74 44 H
74 45 H
74 46 T
74 47 B
74 48 N
74 49 T
74 50 T
75 1 N
75 2 N
75 3 N
75 4 N
75 5 T
75 6 B
75 7 H
75 8 H
75 9 H
75 10 N
75 11 N
75 12 N
75 13 N
75 14 T
75 15 N
75 16 N
75 17 N
75 18 B
75 19 H
75 20 T
75 21 N
75 22 H
75 23 B
75 24 N
75 25 N
75 26 H
75 27 B
75 28 H
75 29 T
75 30 H
75 31 N
75 32 N
75 33 N
75 34 H
75 35 H
75 36 N
75 37 N
75 38 H
75 39 N
75 40 N
75 41 B
75 42 N
75 43 T
75 44 N
75 45 N
75 46 N
75 47 H
75 48 N
75 49 T
75 50 T
76 1 N
76 2 H
76 3 T
76 4 H
76 5 T
76 6 N
76 7 N
76 8 H
76 9 N
76 10 N
76 11 N
76 12 H
76 13 H
76 14 N
76 15 B
76 16 N
76 17 N
76 18 N
76 19 B
76 20 H
76 21 N
76 22 N
76 23 H
76 24 H
76 25 N
76 26 N
76 27 N
76 28 T
76 29 T
76 30 N
76 31 T
76 32 N
76 33 N
76 34 H
76 35 N
76 36 H
76 37 T
76 38 B
76 39 N
76 40 N
76 41 H
76 42 T
76 43 N
76 44 H
76 45 T
76 46 N
76 47 T
76 48 B
76 49 N
76 50 H
77 1 N
77 2 N
77 3 H
77 4 H
77 5 N
77 6 B
77 7 N
77 8 B
77 9 H
77 10 N
77 11 N
77 12 N
77 13 B
77 14 H
77 15 H
77 16 H
77 17 T
77 18 N
77 19 T
77 20 N
77 21 T
77 22 H
77 23 N
77 24 H
77 25 T
77 26 T
77 27 B
77 28 N
77 29 N
77 30 T
77 31 N
77 32 N
77 33 N
77 34 N
77 35 N
77 36 N
77 37 N
77 38 B
77 39 H
77 40 H
77 41 H
77 42 B
77 43 H
77 44 H
77 45 T
77 46 H
77 47 T
77 48 H
77 49 T
77 50 N
78 1 H
78 2 T
78 3 N
78 4 N
78 5 H
78 6 N
78 7 N
78 8 B
78 9 H
78 10 N
78 11 T
78 12 N
78 13 B
78 14 N
78 15 H
78 16 H
78 17 T
78 18 N
78 19 N
78 20 N
78 21 N
78 22 N
78 23 N
78 24 T
78 25 H
78 26 B
78 27 N
78 28 T
78 29 B
78 30 T
78 31 H
78 32 B
78 33 N
78 34 T
78 35 N
78 36 T
78 37 N
78 38 H
78 39 T
78 40 T
78 41 T
78 42 N
78 43 N
78 44 N
78 45 N
78 46 H
78 47 N
78 48 N
78 49 N
78 50 N
79 1 N
79 2 B
79 3 H
79 4 N
79 5 H
79 6 N
79 7 N
79 8 H
79 9 N
79 10 T
79 11 N
79 12 N
79 13 T
79 14 T
79 15 B
79 16 H
79 17 N
79 18 N
79 19 N
79 20 N
79 21 N
79 22 B
79 23 N
79 24 N
79 25 N
79 26 N
79 27 T
79 28 T
79 29 T
79 30 H
79 31 N
79 32 N
79 33 N
79 34 T
79 35 N
79 36 N
79 37 T
79 38 N
79 39 N
79 40 B
79 41 H
79 42 N
79 43 N
79 44 H
79 45 N
79 46 T
79 47 N
79 48 T
79 49 H
79 50 H
80 1 N
80 2 N
80 3 T
80 4 N
80 5 T
80 6 T
80 7 B
80 8 N
80 9 T
80 10 N
80 11 T
80 12 N
80 13 B
80 14 H
80 15 T
80 16 N
80 17 T
80 18 H
80 19 H
80 20 N
80 21 T
80 22 H
80 23 N
80 24 H
80 25 H
80 26 H
80 27 B
80 28 H
80 29 H
80 30 B
80 31 N
80 32 T
80 33 H
80 34 N
80 35 N
80 36 H
80 37 T
80 38 H
80 39 T
80 40 N
80 41 N
80 42 T
80 43 H
80 44 B
80 45 N
80 46 H
80 47 N
80 48 H
80 49 N
80 50 T
81 1 N
81 2 N
81 3 H
81 4 N
81 5 H
81 6 N
81 7 H
81 8 N
81 9 N
81 10 T
81 11 N
81 12 N
81 13 N
81 14 T
81 15 N
81 16 H
81 17 N
81 18 T
81 19 H
81 20 N
81 21 H
81 22 T
81 23 N
81 24 N
81 25 T
81 26 B
81 27 T
81 28 T
81 29 N
81 30 H
81 31 N
81 32 T
81 33 H
81 34 N
81 35 N
81 36 B
81 37 B
81 38 T
81 39 T
81 40 T
81 41 H
81 42 T
81 43 H
81 44 N
81 45 H
81 46 B
81 47 N
81 48 T
81 49 N
81 50 N
82 1 T
82 2 T
82 3 T
82 4 T
82 5 N
82 6 H
82 7 N
82 8 N
82 9 H
82 10 N
82 11 N
82 12 H
82 13 H
82 14 B
82 15 B
82 16 H
82 17 N
82 18 N
82 19 N
82 20 N
82 21 T
82 22 T
82 23 T
82 24 N
82 25 H
82 26 T
82 27 N
82 28 N
82 29 N
82 30 N
82 31 N
82 32 H
82 33 B
82 34 T
82 35 H
82 36 N
82 37 N
82 38 B
82 39 N
82 40 B
82 41 H
82 42 N
82 43 H
82 44 T
82 45 N
82 46 N
82 47 N
82 48 N
82 49 B
82 50 H
83 1 H
83 2 N
83 3 N
83 4 H
83 5 N
83 6 N
83 7 T
83 8 H
83 9 N
83 10 B
83 11 T
83 12 H
83 13 B
83 14 H
83 15 N
83 16 N
83 17 N
83 18 N
83 19 N
83 20 H
83 21 B
83 22 B
83 23 N
83 24 T
83 25 N
83 26 N
83 27 N
83 28 N
83 29 B
83 30 N
83 31 N
83 32 N
83 33 N
83 34 N
83 35 H
83 36 H
83 37 H
83 38 B
83 39 N
83 40 N
83 41 N
83 42 N
83 43 N
83 44 T
83 45 N
83 46 N
83 47 N
83 48 H
83 49 H
83 50 N
84 1 N
84 2 T
84 3 N
84 4 N
84 5 B
84 6 T
84 7 N
84 8 B
84 9 N
84 10 T
84 11 B
84 12 H
84 13 T
84 14 N
84 15 N
84 16 N
84 17 N
84 18 N
84 19 H
84 20 N
84 21 N
84 22 T
84 23 H
84 24 H
84 25 N
84 26 N
84 27 B
84 28 T
84 29 T
84 30 N
84 31 T
84 32 N
84 33 N
84 34 H
84 35 N
84 36 T
84 37 N
84 38 H
84 39 N
84 40 B
84 41 H
84 42 N
84 43 N
84 44 N
84 45 N
84 46 T
84 47 H
84 48 B
84 49 N
84 50 H
85 1 N
85 2 B
85 3 T
85 4 N
85 5 N
85 6 B
85 7 T
85 8 H
85 9 T
85 10 N
85 11 N
85 12 N
85 13 T
85 14 T
85 15 N
85 16 N
85 17 N
85 18 T
85 19 T
85 20 H
85 21 H
85 22 N
85 23 T
85 24 T
85 25 T
85 26 N
85 27 N
85 28 N
85 29 T
85 30 B
85 31 H
85 32 N
85 33 T
85 34 T
85 35 T
85 36 T
85 37 T
85 38 H
85 39 N
85 40 T
85 41 N
85 42 B
85 43 H
85 44 H
85 45 N
85 46 N
85 47 T
85 48 T
85 49 T
85 50 N
86 1 T
86 2 N
86 3 N
86 4 N
86 5 N
86 6 N
86 7 H
86 8 N
86 9 N
86 10 N
86 11 N
86 12 H
86 13 B
86 14 H
86 15 N
86 16 T
86 17 N
86 18 N
86 19 T
86 20 H
86 21 N
86 22 N
86 23 N
86 24 N
86 25 T
86 26 T
86 27 N
86 28 T
86 29 N
86 30 T
86 31 N
86 32 N
86 33 B
86 34 N
86 35 N
86 36 T
86 37 T
86 38 B
86 39 B
86 40 N
86 41 N
86 42 T
86 43 T
86 44 T
86 45 N
86 46 T
86 47 T
86 48 T
86 49 N
86 50 T
87 1 N
87 2 N
87 3 N
87 4 N
87 5 T
87 6 T
87 7 H
87 8 N
87 9 T
87 10 H
87 11 T
87 12 H
87 13 B
87 14 N
87 15 T
87 16 N
87 17 B
87 18 H
87 19 N
87 20 N
87 21 N
87 22 N
87 23 N
87 24 B
87 25 B
87 26 N
87 27 T
87 28 N
87 29 H
87 30 H
87 31 N
87 32 N
87 33 N
87 34 T
87 35 H
87 36 T
87 37 N
87 38 B
87 39 B
87 40 N
87 41 H
87 42 N
87 43 N
87 44 N
87 45 T
87 46 N
87 47 N
87 48 H
87 49 T
87 50 H
88 1 N
88 2 T
88 3 N
88 4 T
88 5 H
88 6 H
88 7 T
88 8 T
88 9 N
88 10 H
88 11 H
88 12 H
88 13 N
88 14 H
88 15 B
88 16 N
88 17 T
88 18 N
88 19 B
88 20 N
88 21 T
88 22 H
88 23 N
88 24 T
88 25 N
88 26 N
88 27 H
88 28 N
88 29 T
88 30 T
88 31 N
88 32 N
88 33 T
88 34 T
88 35 N
88 36 N
88 37 T
88 38 N
88 39 N
88 40 H
88 41 H
88 42 T
88 43 B
88 44 N
88 45 N
88 46 N
88 47 B
88 48 T
88 49 T
88 50 H
89 1 T
89 2 N
89 3 T
89 4 N
89 5 T
89 6 N
89 7 H
89 8 H
89 9 N
89 10 B
89 11 N
89 12 N
89 13 H
89 14 B
89 15 N
89 16 N
89 17 H
89 18 N
89 19 H
89 20 N
89 21 B
89 22 N
89 23 H
89 24 T
89 25 H
89 26 N
89 27 H
89 28 H
89 29 N
89 30 T
89 31 T
89 32 H
89 33 B
89 34 N
89 35 N
89 36 T
89 37 N
89 38 H
89 39 T
89 40 T
89 41 N
89 42 H
89 43 N
89 44 B
89 45 N
89 46 N
89 47 H
89 48 T
89 49 N
89 50 N
90 1 T
90 2 N
90 3 T
90 4 H
90 5 N
90 6 N
90 7 N
90 8 B
90 9 H
90 10 N
90 11 H
90 12 T
90 13 T
90 14 B
90 15 N
90 16 T
90 17 H
90 18 B
90 19 T
90 20 H
90 21 N
90 22 N
90 23 N
90 24 H
90 25 N
90 26 T
90 27 B
90 28 H
90 29 N
90 30 N
90 31 N
90 32 N
90 33 N
90 34 N
90 35 H
90 36 N
90 37 H
90 38 N
90 39 T
90 40 T
90 41 B
90 42 T
90 43 H
90 44 H
90 45 N
90 46 N
90 47 B
90 48 H
90 49 H
90 50 H
91 1 N
91 2 N
91 3 T
91 4 N
91 5 N
91 6 H
91 7 N
91 8 N
91 9 H
91 10 N
91 11 N
91 12 H
91 13 B
91 14 H
91 15 N
91 16 H
91 17 H
91 18 T
91 19 H
91 20 N
91 21 N
91 22 T
91 23 N
91 24 B
91 25 B
91 26 N
91 27 N
91 28 H
91 29 N
91 30 T
91 31 T
91 32 T
91 33 T
91 34 H
91 35 H
91 36 N
91 37 N
91 38 N
91 39 N
91 40 N
91 41 H
91 42 H
91 43 T
91 44 H
91 45 T
91 46 N
91 47 N
91 48 N
91 49 T
91 50 N
92 1 H
92 2 T
92 3 T
92 4 H
92 5 N
92 6 N
92 7 N
92 8 N
92 9 T
92 10 N
92 11 N
92 12 H
92 13 N
92 14 N
92 15 N
92 16 N
92 17 H
92 18 N
92 19 T
92 20 N
92 21 T
92 22 B
92 23 N
92 24 N
92 25 N
92 26 T
92 27 N
92 28 N
92 29 H
92 30 N
92 31 N
92 32 N
92 33 N
92 34 N
92 35 N
92 36 N
92 37 T
92 38 T
92 39 N
92 40 N
92 41 N
92 42 N
92 43 H
92 44 N
92 45 N
92 46 N
92 47 N
92 48 N
92 49 T
92 50 N
93 1 T
93 2 N
93 3 N
93 4 N
93 5 H
93 6 N
93 7 H
93 8 N
93 9 H
93 10 T
93 11 T
93 12 N
93 13 N
93 14 T
93 15 T
93 16 N
93 17 H
93 18 N
93 19 H
93 20 N
93 21 N
93 22 T
93 23 H
93 24 N
93 25 H
93 26 T
93 27 N
93 28 N
93 29 N
93 30 B
93 31 N
93 32 N
93 33 N
93 34 N
93 35 N
93 36 N
93 37 B
93 38 H
93 39 N
93 40 H
93 41 N
93 42 H
93 43 N
93 44 B
93 45 H
93 46 B
93 47 N
93 48 H
93 49 H
93 50 N
94 1 B
94 2 B
94 3 N
94 4 N
94 5 N
94 6 H
94 7 T
94 8 H
94 9 H
94 10 T
94 11 N
94 12 H
94 13 N
94 14 T
